PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_02_ACTUAL,2016_02_MSF_FORECAST,2016_02_RF_FORECAST
,,C,81,12,22,19
,,C,82,1,4,5
,,C,83,5,7,7
,,C,84,10,11,11
,,C,85,5,2,2
,,C,81,92,27,28
,,C,82,2,4,5
,,C,83,1,8,8
,,C,84,17,11,11
,,C,85,4,2,2
,,D,81,48,12,10
,,D,82,5,4,4
,,D,83,1,1,1
,,D,84,2,6,6
,,D,85,0,3,3
,,D,81,17,10,9
,,D,82,4,3,3
,,D,83,0,5,4
,,D,84,9,7,7
,,D,85,3,3,2
,,D,81,7,15,14
,,D,82,4,2,2
,,D,83,1,2,2
,,D,84,5,8,8
,,D,85,2,3,3
,,D,81,15,10,9
,,D,82,3,2,2
,,D,83,1,4,3
,,D,84,12,7,6
,,D,85,4,2,2
,,D,81,9,7,7
,,D,82,1,2,2
,,D,83,1,3,3
,,D,84,4,4,4
,,D,85,0,2,2
,,D,81,7,7,6
,,D,82,1,1,1
,,D,83,2,4,4
,,D,84,1,4,3
,,D,85,3,3,3
,,D,81,6,6,6
,,D,82,3,2,2
,,D,83,1,3,3
,,D,84,2,1,1
,,D,85,1,5,5
,,D,81,17,7,7
,,D,82,3,3,3
,,D,83,1,2,2
,,D,84,4,2,2
,,D,85,2,4,3
,,D,81,33,5,5
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,6,6,5
,,D,85,0,2,1
,,D,81,8,3,3
,,D,82,0,0,0
,,D,83,1,3,2
,,D,84,10,6,5
,,D,85,1,1,1
,,D,81,0,5,0
,,D,82,0,1,0
,,D,83,0,3,2
,,D,84,0,5,2
,,D,85,0,2,1
,,C,81,67,49,43
,,C,82,3,4,5
,,C,83,5,4,6
,,C,84,18,13,17
,,C,85,7,4,7
,,D,81,0,2,2
,,D,82,1,1,1
,,D,83,0,2,2
,,D,84,4,4,3
,,D,85,4,3,3
,,D,81,1,7,3
,,D,82,0,2,2
,,D,83,0,4,2
,,D,84,0,5,2
,,D,85,0,3,1
,,C,81,24,36,53
,,C,82,3,4,5
,,C,83,2,7,9
,,C,84,21,14,19
,,C,85,5,4,5
,,D,81,0,1,1
,,D,82,0,3,2
,,D,83,4,5,4
,,D,84,12,8,2
,,D,85,5,4,3
,,D,81,8,6,5
,,D,82,0,2,1
,,D,83,2,2,2
,,D,84,7,5,4
,,D,85,0,2,2
,,D,81,6,6,6
,,D,82,0,1,1
,,D,83,1,3,3
,,D,84,6,6,5
,,D,85,0,3,2
,,D,81,0,2,1
,,D,82,0,1,0
,,D,83,0,2,1
,,D,84,0,2,0
,,D,85,0,5,1
,,A,81,109,285,322
,,A,82,89,69,84
,,A,83,61,32,37
,,A,84,88,61,90
,,A,85,44,38,50
,,D,81,13,5,5
,,D,82,1,2,1
,,D,83,5,3,3
,,D,84,6,6,5
,,D,85,2,6,7
,,D,81,1,0,3
,,D,82,18,12,14
,,D,83,9,7,6
,,D,84,3,8,8
,,D,85,20,30,26
,,D,81,0,5,1
,,D,82,0,2,1
,,D,83,0,2,0
,,D,84,0,2,0
,,D,85,0,5,2
,,A,81,125,281,316
,,A,82,69,71,92
,,A,83,45,31,36
,,A,84,102,66,97
,,A,85,59,38,46
,,D,81,15,5,5
,,D,82,1,2,1
,,D,83,7,5,5
,,D,84,6,8,7
,,D,85,1,4,4
,,D,81,0,1,2
,,D,82,14,14,15
,,D,83,4,7,8
,,D,84,2,7,7
,,D,85,18,24,24
,,D,81,2,4,3
,,D,82,1,2,2
,,D,83,3,2,2
,,D,84,3,3,2
,,D,85,0,2,2
,,D,81,3,3,3
,,D,82,3,2,2
,,D,83,1,2,2
,,D,84,4,2,2
,,D,85,0,1,1
,,C,81,5,6,6
,,C,82,4,4,4
,,C,83,2,2,2
,,C,84,1,2,2
,,C,85,0,1,1
,,C,81,9,6,6
,,C,82,0,4,4
,,C,83,0,2,3
,,C,84,1,1,1
,,C,85,0,2,2
,,D,81,7,4,4
,,D,82,1,1,1
,,D,83,0,1,1
,,D,84,5,2,2
,,D,85,1,2,2
,,D,81,10,6,5
,,D,82,0,2,1
,,D,83,0,1,1
,,D,84,4,3,2
,,D,85,0,3,3
,,C,81,12,8,8
,,C,82,7,5,5
,,C,83,4,1,1
,,C,84,9,5,4
,,C,85,17,10,8
,,C,81,21,8,7
,,C,82,10,5,4
,,C,83,2,2,1
,,C,84,5,5,4
,,C,85,22,11,10
,,D,81,8,7,7
,,D,82,0,2,2
,,D,83,1,4,5
,,D,84,3,6,6
,,D,85,1,1,1
,,D,81,10,8,7
,,D,82,1,3,3
,,D,83,2,4,4
,,D,84,7,7,6
,,D,85,1,1,1
,,D,81,0,10,0
,,D,82,0,2,0
,,D,83,0,5,1
,,D,84,0,3,0
,,D,85,0,5,1
,,B,81,54,109,125
,,B,82,36,28,39
,,B,83,25,39,52
,,B,84,16,29,40
,,B,85,23,16,23
,,D,81,4,5,4
,,D,82,0,1,1
,,D,83,6,5,4
,,D,84,1,1,1
,,D,85,0,2,2
,,D,81,0,6,0
,,D,82,0,2,0
,,D,83,0,7,1
,,D,84,0,3,1
,,D,85,0,4,1
,,B,81,63,107,117
,,B,82,28,34,45
,,B,83,29,43,58
,,B,84,23,29,39
,,B,85,19,16,22
,,D,81,9,4,3
,,D,82,0,1,1
,,D,83,7,6,6
,,D,84,2,2,2
,,D,85,1,3,2
,,D,81,8,7,5
,,D,82,0,1,1
,,D,83,0,3,3
,,D,84,2,1,1
,,D,85,0,1,1
,,D,81,12,5,5
,,D,82,1,0,1
,,D,83,0,2,2
,,D,84,0,1,1
,,D,85,2,1,2
,,C,81,3,9,7
,,C,82,3,1,1
,,C,83,3,6,6
,,C,84,2,4,4
,,C,85,3,3,3
,,C,81,3,7,6
,,C,82,3,1,1
,,C,83,3,6,6
,,C,84,2,4,3
,,C,85,0,3,3
,,D,81,6,10,9
,,D,82,0,1,1
,,D,83,0,4,3
,,D,84,6,4,4
,,D,85,1,2,2
,,D,81,13,9,8
,,D,82,0,1,1
,,D,83,3,4,3
,,D,84,6,4,3
,,D,85,0,2,2
,,D,81,5,5,5
,,D,82,0,1,2
,,D,83,0,2,2
,,D,84,4,4,4
,,D,85,3,1,1
,,D,81,16,6,5
,,D,82,0,2,1
,,D,83,1,3,2
,,D,84,4,3,3
,,D,85,0,1,1
,,D,81,14,8,7
,,D,82,6,5,5
,,D,83,6,10,9
,,D,84,3,4,3
,,D,85,6,4,4
,,D,81,20,9,8
,,D,82,11,5,4
,,D,83,4,10,10
,,D,84,5,4,4
,,D,85,6,6,6
,,D,81,0,6,2
,,D,82,0,1,0
,,D,83,0,3,1
,,D,84,0,4,1
,,D,85,0,3,1
,,B,81,112,71,77
,,B,82,11,9,11
,,B,83,10,12,16
,,B,84,13,15,18
,,B,85,7,11,14
,,D,81,4,3,3
,,D,82,1,2,1
,,D,83,1,12,11
,,D,84,4,2,2
,,D,85,3,5,5
,,B,81,9,12,13
,,B,82,8,7,6
,,B,83,7,8,8
,,B,84,7,14,15
,,B,85,13,10,10
,,C,81,9,12,12
,,C,82,4,3,3
,,C,83,0,4,3
,,C,84,11,6,6
,,C,85,5,4,4
,,D,81,0,6,0
,,D,82,0,1,0
,,D,83,0,2,1
,,D,84,0,3,1
,,D,85,0,3,0
,,B,81,114,71,80
,,B,82,9,11,14
,,B,83,11,13,18
,,B,84,19,16,20
,,B,85,13,13,19
,,D,81,3,3,3
,,D,82,1,2,1
,,D,83,0,8,5
,,D,84,1,2,2
,,D,85,2,3,3
,,B,81,17,15,15
,,B,82,3,10,11
,,B,83,7,11,10
,,B,84,6,13,13
,,B,85,7,11,10
,,C,81,20,14,14
,,C,82,0,2,2
,,C,83,0,3,3
,,C,84,9,6,6
,,C,85,3,5,4
,,D,81,13,8,14
,,D,82,0,3,3
,,D,83,17,6,10
,,D,84,4,3,4
,,D,85,0,2,3
,,D,81,13,8,16
,,D,82,1,2,4
,,D,83,2,6,8
,,D,84,2,3,3
,,D,85,1,2,2
,,C,81,72,49,38
,,C,82,20,21,21
,,C,83,2,10,9
,,C,84,12,14,12
,,C,85,9,24,22
,,C,81,20,10,10
,,C,82,3,2,2
,,C,83,2,1,1
,,C,84,0,1,1
,,C,85,4,4,4
,,C,81,102,59,50
,,C,82,11,19,17
,,C,83,3,10,11
,,C,84,11,12,9
,,C,85,17,22,21
,,C,81,18,10,10
,,C,82,6,2,2
,,C,83,1,1,2
,,C,84,0,1,1
,,C,85,4,7,7
,,D,81,16,16,16
,,D,82,2,4,3
,,D,83,4,4,4
,,D,84,14,11,12
,,D,85,3,3,2
,,D,81,20,16,15
,,D,82,1,3,3
,,D,83,2,3,3
,,D,84,10,10,10
,,D,85,3,3,2
,,D,81,3,5,5
,,D,82,0,1,1
,,D,83,3,2,2
,,D,84,6,5,4
,,D,85,0,2,2
,,D,81,3,5,5
,,D,82,3,2,2
,,D,83,3,3,2
,,D,84,4,5,5
,,D,85,1,1,1
,,B,81,88,81,81
,,B,82,27,31,35
,,B,83,30,35,34
,,B,84,30,25,21
,,B,85,24,25,27
,,B,81,62,34,45
,,B,82,21,25,38
,,B,83,28,25,36
,,B,84,20,14,20
,,B,85,13,8,14
,,D,81,2,6,5
,,D,82,0,1,1
,,D,83,1,4,2
,,D,84,1,1,1
,,D,85,2,2,1
,,C,81,0,0,0
,,C,82,3,5,4
,,C,83,10,15,13
,,C,84,1,5,5
,,C,85,11,16,14
,,B,81,86,85,86
,,B,82,33,30,35
,,B,83,35,38,35
,,B,84,29,31,30
,,B,85,33,25,26
,,B,81,53,34,46
,,B,82,27,29,42
,,B,83,35,25,39
,,B,84,23,16,23
,,B,85,13,9,14
,,D,81,3,5,5
,,D,82,0,1,1
,,D,83,4,5,5
,,D,84,1,2,1
,,D,85,3,5,4
,,C,81,0,0,1
,,C,82,4,6,6
,,C,83,9,15,13
,,C,84,3,5,5
,,C,85,7,25,19
,,D,81,6,3,3
,,D,82,2,4,2
,,D,83,3,3,2
,,D,84,12,11,9
,,D,85,2,4,3
,,B,81,215,121,147
,,B,82,19,14,21
,,B,83,23,25,38
,,B,84,81,82,103
,,B,85,19,16,22
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,3,4,3
,,D,85,7,2,2
,,D,81,3,4,3
,,D,82,2,4,3
,,D,83,5,3,3
,,D,84,15,12,13
,,D,85,5,4,4
,,B,81,172,120,145
,,B,82,23,15,21
,,B,83,16,23,36
,,B,84,78,78,101
,,B,85,20,14,19
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,3,3,3
,,D,85,3,3,3
,,D,81,0,8,3
,,D,82,0,2,1
,,D,83,0,4,0
,,D,84,0,9,0
,,D,85,0,5,0
,,A,81,113,182,238
,,A,82,63,36,52
,,A,83,56,49,70
,,A,84,140,137,166
,,A,85,44,43,59
,,D,81,0,1,1
,,D,82,1,0,0
,,D,83,2,1,1
,,D,84,1,1,1
,,D,85,4,1,1
,,D,81,0,5,0
,,D,82,0,2,1
,,D,83,0,3,0
,,D,84,0,12,0
,,D,85,0,10,0
,,A,81,127,186,227
,,A,82,42,37,56
,,A,83,65,52,74
,,A,84,139,137,182
,,A,85,48,44,59
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,1,2,2
,,D,85,2,2,2
,,D,81,0,2,0
,,D,82,0,1,0
,,D,83,0,5,0
,,D,84,0,2,0
,,D,85,0,4,1
,,B,81,30,80,89
,,B,82,24,22,28
,,B,83,18,23,31
,,B,84,23,33,47
,,B,85,14,12,17
,,D,81,0,2,1
,,D,82,0,0,0
,,D,83,4,4,4
,,D,84,3,2,1
,,D,85,1,3,2
,,C,81,7,5,5
,,C,82,6,4,4
,,C,83,3,10,7
,,C,84,23,10,8
,,C,85,7,9,9
,,D,81,0,4,0
,,D,82,0,1,0
,,D,83,0,3,1
,,D,84,1,5,0
,,D,85,0,4,1
,,B,81,28,79,89
,,B,82,22,26,37
,,B,83,19,24,35
,,B,84,29,41,59
,,B,85,15,12,15
,,D,81,4,1,1
,,D,82,1,1,1
,,D,83,3,5,6
,,D,84,0,2,2
,,D,85,2,2,2
,,C,81,3,7,5
,,C,82,6,7,6
,,C,83,7,12,10
,,C,84,18,15,13
,,C,85,0,9,8
,,C,81,8,7,6
,,C,82,3,3,3
,,C,83,1,3,3
,,C,84,6,4,3
,,C,85,2,3,3
,,D,81,3,2,2
,,D,82,1,0,1
,,D,83,3,2,2
,,D,84,4,3,3
,,D,85,2,4,3
,,C,81,6,5,4
,,C,82,2,4,3
,,C,83,1,3,3
,,C,84,4,5,4
,,C,85,6,3,3
,,D,81,6,2,2
,,D,82,0,1,1
,,D,83,0,2,2
,,D,84,4,4,3
,,D,85,1,4,4
,,C,81,3,2,2
,,C,82,2,4,4
,,C,83,1,1,1
,,C,84,3,7,6
,,C,85,5,5,5
,,C,81,5,2,2
,,C,82,1,3,3
,,C,83,4,1,1
,,C,84,6,6,6
,,C,85,4,4,4
,,C,81,5,6,6
,,C,82,3,3,4
,,C,83,2,2,2
,,C,84,3,3,2
,,C,85,8,3,2
,,C,81,7,6,5
,,C,82,3,2,2
,,C,83,3,2,1
,,C,84,2,3,3
,,C,85,1,5,5
,,C,81,14,12,11
,,C,82,4,2,2
,,C,83,1,3,3
,,C,84,10,7,7
,,C,85,6,3,2
,,D,81,10,4,3
,,D,82,1,1,1
,,D,83,1,3,3
,,D,84,8,5,4
,,D,85,0,1,1
,,C,81,11,11,9
,,C,82,2,3,3
,,C,83,1,4,4
,,C,84,7,5,5
,,C,85,2,2,2
,,D,81,6,4,4
,,D,82,1,1,1
,,D,83,2,1,1
,,D,84,5,3,3
,,D,85,0,1,1
,,B,81,42,25,29
,,B,82,16,13,16
,,B,83,20,23,29
,,B,84,49,30,38
,,B,85,8,5,5
,,C,81,17,11,10
,,C,82,2,7,7
,,C,83,8,6,7
,,C,84,13,14,13
,,C,85,1,2,2
,,D,81,12,17,15
,,D,82,1,2,2
,,D,83,1,3,3
,,D,84,2,3,3
,,D,85,1,3,3
,,B,81,64,26,31
,,B,82,20,13,17
,,B,83,10,23,32
,,B,84,56,31,39
,,B,85,9,4,4
,,C,81,14,13,11
,,C,82,1,4,4
,,C,83,14,5,5
,,C,84,11,13,14
,,C,85,6,2,2
,,D,81,9,10,8
,,D,82,0,2,2
,,D,83,0,2,1
,,D,84,1,4,4
,,D,85,0,3,3
,,D,81,3,5,5
,,D,82,0,2,2
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,0,0,0
,,D,81,4,5,4
,,D,82,1,2,2
,,D,83,3,2,2
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,2,2,2
,,D,82,0,0,0
,,D,83,1,3,3
,,D,84,6,2,2
,,D,85,0,2,1
,,C,81,92,30,38
,,C,82,11,12,18
,,C,83,1,15,22
,,C,84,7,4,6
,,C,85,5,2,5
,,D,81,1,2,2
,,D,82,0,0,0
,,D,83,0,2,2
,,D,84,1,2,2
,,D,85,1,2,1
,,C,81,56,28,39
,,C,82,8,9,14
,,C,83,7,18,27
,,C,84,7,5,8
,,C,85,5,2,4
,,D,81,15,8,7
,,D,82,1,5,4
,,D,83,2,8,8
,,D,84,5,3,2
,,D,85,1,3,3
,,D,81,14,7,7
,,D,82,1,5,4
,,D,83,2,9,8
,,D,84,3,3,3
,,D,85,1,5,5
,,C,81,92,61,70
,,C,82,15,14,16
,,C,83,2,7,10
,,C,84,18,15,19
,,C,85,7,11,17
,,D,81,2,2,3
,,D,82,0,0,1
,,D,83,0,1,2
,,D,84,0,3,4
,,D,85,3,2,1
,,C,81,23,56,80
,,C,82,18,16,19
,,C,83,5,7,11
,,C,84,12,14,18
,,C,85,4,15,19
,,D,81,7,2,2
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,2,1,0
,,D,85,0,1,1
,,D,81,4,2,2
,,D,82,1,1,1
,,D,83,0,2,2
,,D,84,3,5,4
,,D,85,2,2,2
,,C,81,4,1,1
,,C,82,2,2,3
,,C,83,1,1,1
,,C,84,4,5,5
,,C,85,4,2,2
,,D,81,2,2,2
,,D,82,1,2,2
,,D,83,1,2,1
,,D,84,6,4,4
,,D,85,6,2,2
,,C,81,1,2,2
,,C,82,2,2,2
,,C,83,3,1,1
,,C,84,6,4,4
,,C,85,3,3,2
,,C,81,29,18,25
,,C,82,9,10,13
,,C,83,10,10,14
,,C,84,11,11,16
,,C,85,1,4,5
,,C,81,11,14,11
,,C,82,1,1,1
,,C,83,6,7,6
,,C,84,7,7,6
,,C,85,3,6,6
,,C,81,35,22,36
,,C,82,8,9,13
,,C,83,5,12,15
,,C,84,15,12,14
,,C,85,4,4,6
,,C,81,14,13,12
,,C,82,2,3,3
,,C,83,4,9,8
,,C,84,3,7,5
,,C,85,3,8,7
,,D,81,4,1,1
,,D,82,5,10,10
,,D,83,1,6,4
,,D,84,7,4,4
,,D,85,23,34,26
,,B,81,32,56,86
,,B,82,32,19,30
,,B,83,4,9,16
,,B,84,39,13,21
,,B,85,70,38,55
,,D,81,2,2,2
,,D,82,0,2,1
,,D,83,8,12,13
,,D,84,1,4,3
,,D,85,1,6,5
,,C,81,8,9,7
,,C,82,6,15,14
,,C,83,8,15,13
,,C,84,10,13,11
,,C,85,45,36,34
,,D,81,0,4,4
,,D,82,8,11,12
,,D,83,4,6,6
,,D,84,6,6,5
,,D,85,27,39,27
,,B,81,38,62,96
,,B,82,28,16,28
,,B,83,3,8,16
,,B,84,31,13,22
,,B,85,77,40,59
,,D,81,3,3,2
,,D,82,0,1,1
,,D,83,8,12,10
,,D,84,2,4,3
,,D,85,2,3,3
,,C,81,7,9,7
,,C,82,7,17,16
,,C,83,14,16,14
,,C,84,7,16,15
,,C,85,53,40,36
,,D,81,0,3,0
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,0,3,1
,,B,81,20,74,83
,,B,82,26,25,33
,,B,83,15,13,15
,,B,84,26,29,39
,,B,85,22,14,18
,,D,81,2,2,2
,,D,82,0,0,0
,,D,83,3,4,3
,,D,84,3,3,3
,,D,85,1,4,3
,,D,81,0,1,0
,,D,82,0,2,0
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,0,2,1
,,B,81,134,69,78
,,B,82,24,24,34
,,B,83,13,16,20
,,B,84,41,30,41
,,B,85,20,16,18
,,D,81,2,2,2
,,D,82,0,1,1
,,D,83,5,3,3
,,D,84,4,3,2
,,D,85,0,5,4
,,D,81,4,6,5
,,D,82,3,0,0
,,D,83,2,3,3
,,D,84,2,2,2
,,D,85,2,1,1
,,D,81,10,5,5
,,D,82,2,1,1
,,D,83,2,3,3
,,D,84,2,3,3
,,D,85,2,2,2
,,C,81,53,23,22
,,C,82,4,6,7
,,C,83,7,5,6
,,C,84,17,14,15
,,C,85,1,4,5
,,C,81,49,23,25
,,C,82,6,5,6
,,C,83,7,5,6
,,C,84,23,16,16
,,C,85,6,4,4
,,D,81,7,3,3
,,D,82,0,2,2
,,D,83,0,4,3
,,D,84,4,2,2
,,D,85,3,1,1
,,D,81,4,4,4
,,D,82,0,2,2
,,D,83,0,4,3
,,D,84,4,3,2
,,D,85,2,3,2
,,C,81,0,3,2
,,C,82,2,1,1
,,C,83,2,5,3
,,C,84,3,3,3
,,C,85,5,5,5
,,C,81,1,4,4
,,C,82,1,3,2
,,C,83,1,3,3
,,C,84,6,4,3
,,C,85,4,6,6
,,C,81,116,32,30
,,C,82,3,13,13
,,C,83,10,16,17
,,C,84,17,11,12
,,C,85,9,7,7
,,C,81,63,28,30
,,C,82,13,11,13
,,C,83,8,16,16
,,C,84,15,10,11
,,C,85,8,5,5
,,D,81,0,5,1
,,D,82,0,1,0
,,D,83,0,3,0
,,D,84,0,4,0
,,D,85,0,2,1
,,B,81,71,153,202
,,B,82,24,27,37
,,B,83,25,19,31
,,B,84,33,40,50
,,B,85,25,20,29
,,D,81,6,1,1
,,D,82,0,2,1
,,D,83,0,3,3
,,D,84,5,3,3
,,D,85,1,2,2
,,C,81,21,18,17
,,C,82,9,14,14
,,C,83,12,8,8
,,C,84,9,13,13
,,C,85,17,13,13
,,B,81,69,132,158
,,B,82,14,28,38
,,B,83,22,17,24
,,B,84,37,41,51
,,B,85,22,18,26
,,D,81,9,3,3
,,D,82,1,2,2
,,D,83,1,3,3
,,D,84,6,3,3
,,D,85,2,2,2
,,C,81,14,15,13
,,C,82,10,16,15
,,C,83,12,8,9
,,C,84,21,13,13
,,C,85,13,11,11
,,D,81,3,6,6
,,D,82,0,1,1
,,D,83,3,4,3
,,D,84,3,7,7
,,D,85,1,2,2
,,D,81,4,5,6
,,D,82,0,1,1
,,D,83,6,4,5
,,D,84,2,7,7
,,D,85,1,3,2
,,B,81,20,18,17
,,B,82,3,4,4
,,B,83,4,13,13
,,B,84,8,5,5
,,B,85,20,8,9
,,B,81,23,16,18
,,B,82,25,5,5
,,B,83,16,12,12
,,B,84,9,6,5
,,B,85,20,10,8
,,D,81,4,5,6
,,D,82,2,5,5
,,D,83,0,2,2
,,D,84,7,6,6
,,D,85,6,4,3
,,D,81,10,6,6
,,D,82,4,4,3
,,D,83,0,2,2
,,D,84,7,6,5
,,D,85,3,4,3
,,D,81,18,9,9
,,D,82,0,2,2
,,D,83,0,5,4
,,D,84,13,8,8
,,D,85,6,3,3
,,D,81,12,8,8
,,D,82,1,3,4
,,D,83,2,6,6
,,D,84,8,8,7
,,D,85,2,4,3
,,B,81,23,14,12
,,B,82,6,7,6
,,B,83,2,9,8
,,B,84,8,15,13
,,B,85,15,9,9
,,B,81,20,14,14
,,B,82,7,4,3
,,B,83,2,9,9
,,B,84,16,14,12
,,B,85,6,10,10
,,C,81,17,6,11
,,C,82,0,3,3
,,C,83,6,4,5
,,C,84,7,7,12
,,C,85,0,2,3
,,D,81,0,4,1
,,D,82,0,3,1
,,D,83,0,6,3
,,D,84,1,9,1
,,D,85,0,2,2
,,C,81,16,7,13
,,C,82,0,3,4
,,C,83,0,6,9
,,C,84,10,7,14
,,C,85,1,2,4
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,0,1
,,D,84,0,0,1
,,D,85,0,1,0
,,A,81,691,246,194
,,A,82,154,118,117
,,A,83,24,49,44
,,A,84,71,76,81
,,A,85,81,68,70
,,D,81,14,7,6
,,D,82,2,3,2
,,D,83,1,8,7
,,D,84,5,6,5
,,D,85,11,10,11
,,C,81,24,30,27
,,C,82,11,18,17
,,C,83,0,0,0
,,C,84,22,18,18
,,C,85,0,0,0
,,D,81,0,0,0
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,0,0
,,A,81,120,232,207
,,A,82,157,100,102
,,A,83,30,47,39
,,A,84,61,72,76
,,A,85,60,63,61
,,D,81,7,5,5
,,D,82,0,3,3
,,D,83,0,8,7
,,D,84,7,5,4
,,D,85,7,7,7
,,C,81,18,28,27
,,C,82,13,15,15
,,C,83,0,0,0
,,C,84,22,20,18
,,C,85,0,0,0
,,D,81,12,3,2
,,D,82,2,2,1
,,D,83,1,2,2
,,D,84,2,4,3
,,D,85,0,1,1
,,C,81,2,5,11
,,C,82,4,2,5
,,C,83,5,4,8
,,C,84,13,5,12
,,C,85,4,2,3
,,D,81,3,5,4
,,D,82,3,2,2
,,D,83,2,3,3
,,D,84,3,4,3
,,D,85,0,2,2
,,D,81,1,5,5
,,D,82,0,2,0
,,D,83,0,5,2
,,D,84,0,5,0
,,D,85,0,2,1
,,C,81,19,6,10
,,C,82,3,2,4
,,C,83,3,5,10
,,C,84,17,6,13
,,C,85,6,2,2
,,B,81,49,88,115
,,B,82,17,16,24
,,B,83,22,17,26
,,B,84,49,30,41
,,B,85,9,7,11
,,D,81,9,4,4
,,D,82,4,3,3
,,D,83,12,15,14
,,D,84,10,14,15
,,D,85,4,9,9
,,B,81,63,89,114
,,B,82,21,16,23
,,B,83,26,18,25
,,B,84,44,37,50
,,B,85,11,6,9
,,D,81,12,4,3
,,D,82,3,4,4
,,D,83,6,17,16
,,D,84,10,14,11
,,D,85,8,11,9
,,B,81,41,16,35
,,B,82,11,7,16
,,B,83,14,11,24
,,B,84,25,8,18
,,B,85,6,6,13
,,D,81,1,3,3
,,D,82,1,2,1
,,D,83,3,5,4
,,D,84,0,1,1
,,D,85,2,1,1
,,C,81,8,11,9
,,C,82,4,4,3
,,C,83,8,8,7
,,C,84,7,11,11
,,C,85,3,8,8
,,B,81,39,18,42
,,B,82,8,7,19
,,B,83,19,12,26
,,B,84,28,8,20
,,B,85,9,6,15
,,D,81,2,3,3
,,D,82,0,1,1
,,D,83,0,5,6
,,D,84,1,2,2
,,D,85,4,2,1
,,C,81,8,11,10
,,C,82,5,5,4
,,C,83,8,8,7
,,C,84,7,9,10
,,C,85,5,8,8
,,D,81,32,28,28
,,D,82,13,11,10
,,D,83,5,7,8
,,D,84,33,21,20
,,D,85,19,18,17
,,A,81,150,156,145
,,A,82,75,71,72
,,A,83,33,68,55
,,A,84,58,59,57
,,A,85,46,30,30
,,D,81,1,24,19
,,D,82,0,14,12
,,D,83,0,3,3
,,D,84,3,24,18
,,D,85,7,3,3
,,D,81,26,33,28
,,D,82,11,11,12
,,D,83,8,9,10
,,D,84,37,21,19
,,D,85,14,20,18
,,A,81,75,166,151
,,A,82,69,66,65
,,A,83,38,63,51
,,A,84,62,64,62
,,A,85,50,29,28
,,D,81,3,34,21
,,D,82,0,15,14
,,D,83,2,4,3
,,D,84,3,16,14
,,D,85,4,4,4
,,C,81,29,14,15
,,C,82,1,5,6
,,C,83,2,11,11
,,C,84,14,11,11
,,C,85,6,6,6
,,D,81,1,0,0
,,D,82,0,0,1
,,D,83,0,1,2
,,D,84,0,0,0
,,D,85,0,1,1
,,C,81,51,20,21
,,C,82,6,5,6
,,C,83,2,12,11
,,C,84,16,13,13
,,C,85,2,3,3
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,1,2,2
,,D,84,2,1,1
,,D,85,1,1,1
,,C,81,25,12,13
,,C,82,1,5,6
,,C,83,0,15,15
,,C,84,15,12,13
,,C,85,8,6,6
,,D,81,1,0,0
,,D,82,0,0,1
,,D,83,0,1,2
,,D,84,0,0,1
,,D,85,0,1,1
,,C,81,38,17,16
,,C,82,10,6,6
,,C,83,4,12,13
,,C,84,15,12,12
,,C,85,2,3,3
,,D,81,1,2,2
,,D,82,0,0,0
,,D,83,0,4,4
,,D,84,2,3,2
,,D,85,0,2,2
,,D,81,3,3,3
,,D,82,0,3,3
,,D,83,0,2,2
,,D,84,4,2,2
,,D,85,3,3,2
,,D,81,6,4,3
,,D,82,0,3,3
,,D,83,0,3,2
,,D,84,4,2,2
,,D,85,3,3,2
,,C,81,33,21,21
,,C,82,19,17,18
,,C,83,3,7,7
,,C,84,10,7,6
,,C,85,8,7,6
,,C,81,53,23,23
,,C,82,19,19,21
,,C,83,1,7,7
,,C,84,11,7,6
,,C,85,3,7,6
,,D,81,3,3,2
,,D,82,0,2,2
,,D,83,3,4,3
,,D,84,5,5,5
,,D,85,3,1,1
,,D,81,6,6,5
,,D,82,0,1,1
,,D,83,4,4,3
,,D,84,4,5,5
,,D,85,0,1,1
,,C,81,18,14,13
,,C,82,25,7,5
,,C,83,6,4,4
,,C,84,18,7,7
,,C,85,25,13,9
,,C,81,19,13,11
,,C,82,27,8,6
,,C,83,8,5,5
,,C,84,7,6,6
,,C,85,31,14,11
,,C,81,23,17,29
,,C,82,16,7,18
,,C,83,8,11,20
,,C,84,3,4,9
,,C,85,3,3,6
,,C,81,10,15,13
,,C,82,2,2,2
,,C,83,6,10,8
,,C,84,5,5,4
,,C,85,5,7,6
,,C,81,23,20,32
,,C,82,25,7,16
,,C,83,5,10,19
,,C,84,4,4,8
,,C,85,3,3,8
