PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_01_ACTUAL,2016_01_MSF_FORECAST,2016_01_RF_FORECAST
,,C,84,1,2,1
,,C,85,0,2,1
,,C,81,3,3,3
,,C,82,5,1,1
,,C,83,2,1,1
,,C,84,1,1,1
,,C,85,1,1,1
,,D,81,3,2,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,2,1,1
,,D,81,3,2,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,2,1,1
,,D,81,8,2,2
,,D,82,6,1,1
,,D,83,4,5,1
,,D,84,2,2,1
,,D,85,2,3,1
,,A,81,2,6,10
,,A,82,3,1,2
,,A,83,10,7,12
,,A,84,1,1,1
,,A,85,7,3,4
,,A,81,4,5,6
,,A,82,2,4,5
,,A,83,15,8,12
,,A,84,3,5,5
,,A,85,4,7,5
,,B,81,9,6,6
,,B,82,5,5,5
,,B,83,6,7,6
,,B,84,7,5,5
,,B,85,15,8,10
,,B,81,13,5,9
,,B,82,4,6,12
,,B,83,13,7,14
,,B,84,1,4,8
,,B,85,16,8,16
,,B,81,7,6,6
,,B,82,0,5,4
,,B,83,1,5,4
,,B,84,8,4,4
,,B,85,15,8,10
,,B,81,13,4,7
,,B,82,9,4,7
,,B,83,8,4,8
,,B,84,3,3,6
,,B,85,8,7,13
,,D,81,1,1,2
,,D,82,0,1,2
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,1,1,1
,,D,85,0,1,1
,,A,81,33,8,17
,,A,82,2,2,3
,,A,83,10,4,7
,,A,84,6,2,4
,,A,85,8,4,7
,,B,81,18,10,13
,,B,82,9,5,5
,,B,83,16,11,15
,,B,84,4,5,6
,,B,85,7,6,7
,,D,81,0,6,1
,,D,82,0,1,1
,,D,83,0,4,1
,,D,84,0,3,0
,,D,85,1,3,1
,,A,81,26,13,23
,,A,82,9,4,6
,,A,83,12,5,8
,,A,84,11,3,5
,,A,85,15,4,7
,,B,81,10,8,12
,,B,82,10,4,6
,,B,83,12,11,16
,,B,84,4,4,5
,,B,85,8,6,10
,,A,81,6,3,7
,,A,82,11,3,8
,,A,83,39,10,30
,,A,84,14,4,12
,,A,85,28,6,24
,,A,81,13,2,6
,,A,82,11,3,10
,,A,83,21,13,33
,,A,84,24,4,10
,,A,85,27,5,21
,,D,81,0,0,1
,,D,82,0,0,1
,,D,83,0,1,2
,,D,84,4,1,1
,,D,85,1,0,0
,,D,81,0,0,1
,,D,82,0,0,1
,,D,83,0,2,3
,,D,84,4,1,1
,,D,85,1,0,0
,,A,81,4,1,2
,,A,82,20,3,8
,,A,83,32,6,21
,,A,84,20,3,10
,,A,85,29,5,20
,,A,81,0,0,1
,,A,83,2,0,1
,,A,84,4,0,2
,,A,82,0,0,1
,,A,84,2,0,1
,,C,81,0,2,3
,,C,82,0,2,3
,,C,83,3,2,5
,,C,84,4,3,7
,,C,85,2,1,3
,,C,81,0,2,3
,,C,82,1,2,5
,,C,83,9,2,4
,,C,84,6,2,4
,,C,85,5,2,4
,,B,81,0,2,3
,,B,82,18,3,9
,,B,83,6,2,4
,,B,84,4,1,3
,,B,85,11,3,9
,,B,81,0,2,4
,,B,82,11,2,4
,,B,83,9,2,4
,,B,84,3,1,3
,,B,85,7,2,5
,,A,81,1,2,4
,,A,82,8,2,4
,,A,83,5,3,7
,,A,84,7,3,6
,,A,85,5,2,5
,,B,81,11,3,3
,,B,82,1,3,3
,,B,83,1,4,3
,,B,84,0,3,3
,,B,85,2,3,3
,,B,81,4,2,2
,,B,82,0,1,1
,,B,83,0,3,4
,,B,84,0,2,2
,,B,85,0,2,2
,,C,81,10,6,6
,,C,82,0,1,1
,,C,83,2,3,3
,,C,84,2,2,1
,,C,85,1,2,2
,,C,81,1,7,6
,,C,82,1,1,1
,,C,83,4,5,4
,,C,84,1,3,2
,,C,85,1,2,2
,,D,81,2,4,2
,,D,82,1,0,0
,,D,83,1,1,1
,,D,84,2,0,0
,,D,85,0,2,1
,,D,81,0,1,0
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,0,2,1
,,D,82,1,0,0
,,D,83,0,2,1
,,D,84,1,1,1
,,D,85,1,2,1
,,D,81,2,1,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,1,6,6
,,C,82,1,3,3
,,C,83,2,5,5
,,C,84,1,3,2
,,C,85,2,4,4
,,C,81,4,8,6
,,C,82,1,4,3
,,C,83,7,5,6
,,C,84,1,2,2
,,C,85,2,3,3
,,D,81,2,2,2
,,D,82,0,1,1
,,D,83,1,2,2
,,D,84,0,1,1
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,5,2,2
,,D,84,2,4,3
,,D,85,0,0,0
,,D,81,13,30,26
,,D,82,0,3,3
,,D,83,0,1,1
,,D,84,2,5,5
,,D,85,1,7,6
,,D,81,17,26,24
,,D,82,1,3,3
,,D,83,0,1,1
,,D,84,4,5,5
,,D,85,1,7,6
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,1,2,2
,,D,85,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,81,0,8,7
,,D,82,0,3,2
,,D,84,1,8,6
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,1,0
,,D,83,0,0,0
,,D,84,3,3,2
,,D,85,0,0,0
,,D,83,0,0,0
,,D,81,0,9,6
,,D,82,0,4,4
,,D,84,4,7,6
,,D,85,0,0,0
,,D,81,2,2,2
,,D,82,0,1,0
,,D,83,0,2,1
,,D,84,1,1,1
,,D,85,2,2,1
,,D,81,2,2,1
,,D,82,1,1,0
,,D,83,0,3,2
,,D,84,3,2,1
,,D,85,0,1,1
,,D,81,0,8,1
,,D,82,0,2,1
,,D,83,0,7,1
,,D,84,0,6,1
,,D,85,20,16,1
,,A,81,48,66,67
,,A,82,9,15,23
,,A,83,32,41,61
,,A,84,32,27,32
,,A,85,68,43,57
,,D,81,0,4,0
,,D,82,0,1,0
,,D,83,0,3,1
,,D,84,3,4,1
,,D,85,14,2,1
,,A,81,14,24,26
,,A,82,7,8,11
,,A,83,15,19,26
,,A,84,9,13,15
,,A,85,5,19,24
,,C,81,0,2,2
,,C,82,0,2,2
,,C,83,3,3,3
,,C,84,0,1,1
,,C,85,0,0,1
,,B,81,5,3,3
,,B,82,0,5,4
,,B,83,12,7,7
,,B,84,2,4,4
,,B,85,8,4,4
,,C,81,1,1,1
,,C,82,0,1,1
,,C,83,0,2,2
,,C,84,0,1,1
,,C,85,0,0,0
,,B,81,2,2,2
,,B,82,7,6,5
,,B,83,8,10,10
,,B,84,9,3,3
,,B,85,3,5,4
,,B,81,7,1,1
,,B,82,1,1,1
,,B,83,15,3,3
,,B,84,4,0,1
,,B,85,4,1,1
,,B,81,8,1,1
,,B,82,5,1,1
,,B,83,2,2,2
,,B,84,4,0,1
,,B,85,9,1,1
,,D,81,0,2,2
,,D,82,4,2,1
,,D,83,1,2,1
,,D,84,0,2,1
,,D,85,2,2,2
,,D,81,0,3,3
,,D,82,0,1,1
,,D,83,2,2,1
,,D,84,2,1,1
,,D,85,1,2,1
,,C,81,0,2,2
,,C,82,0,0,1
,,C,83,2,2,3
,,C,84,0,0,1
,,C,85,1,3,3
,,C,81,2,3,3
,,C,82,1,1,1
,,C,83,4,4,4
,,C,84,2,1,1
,,C,85,1,2,2
,,A,81,6,12,13
,,A,82,1,6,6
,,A,83,19,10,12
,,A,84,4,9,12
,,A,85,17,11,13
,,C,81,5,11,10
,,C,82,0,8,6
,,C,83,5,14,10
,,C,84,3,9,8
,,C,85,2,12,11
,,A,81,9,16,16
,,A,82,5,7,7
,,A,83,22,12,13
,,A,84,13,10,12
,,A,85,20,15,15
,,C,81,2,17,15
,,C,82,0,8,7
,,C,83,6,20,18
,,C,84,4,12,11
,,C,85,2,11,10
,,C,81,2,2,2
,,C,82,0,1,2
,,C,83,4,6,6
,,C,84,4,3,3
,,C,85,5,4,3
,,C,81,2,3,2
,,C,82,0,1,1
,,C,83,1,6,5
,,C,84,0,3,2
,,C,85,2,4,3
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,23,15,15
,,A,82,3,5,5
,,A,83,51,34,36
,,A,84,31,21,22
,,A,85,10,14,14
,,C,81,5,5,5
,,C,82,0,2,2
,,C,83,11,9,10
,,C,84,7,5,5
,,C,85,4,5,6
,,A,81,11,15,15
,,A,82,0,7,5
,,A,83,50,40,40
,,A,84,15,22,22
,,A,85,17,14,14
,,C,81,7,4,3
,,C,82,1,3,2
,,C,83,3,9,10
,,C,84,1,4,4
,,C,85,2,4,4
,,B,81,10,11,10
,,B,82,4,7,7
,,B,83,6,11,11
,,B,84,7,6,6
,,B,85,5,11,11
,,B,81,3,6,5
,,B,82,2,5,5
,,B,83,4,6,6
,,B,84,5,5,5
,,B,85,3,8,8
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,B,81,7,11,11
,,B,82,9,6,5
,,B,83,4,10,10
,,B,84,6,7,6
,,B,85,16,13,13
,,B,81,6,6,5
,,B,82,1,4,3
,,B,83,6,9,10
,,B,84,3,3,3
,,B,85,5,7,7
,,B,81,12,4,6
,,B,82,4,1,2
,,B,83,3,2,2
,,B,84,3,1,1
,,B,85,3,2,2
,,C,81,2,3,3
,,C,82,0,1,1
,,C,83,1,3,3
,,C,84,1,2,2
,,C,85,0,1,1
,,B,81,2,2,3
,,B,82,2,1,3
,,B,83,3,2,3
,,B,84,2,2,1
,,B,85,2,2,2
,,C,81,3,2,3
,,C,82,0,1,1
,,C,83,2,4,4
,,C,84,4,1,1
,,C,85,0,3,3
,,C,81,0,1,1
,,C,82,0,0,0
,,C,83,0,0,0
,,C,84,0,1,1
,,C,85,0,0,1
,,D,81,2,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,0
,,D,85,0,1,1
,,C,81,0,2,1
,,C,82,1,1,1
,,C,83,1,1,1
,,C,84,2,1,1
,,C,85,3,1,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,1,1,0
,,D,84,2,1,1
,,D,85,1,0,0
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,0,0
,,D,81,3,3,3
,,D,82,0,2,2
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,0,1
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,2,2
,,D,84,0,0,0
,,D,85,2,1,1
,,D,81,0,2,4
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,0,1,1
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,0,1,1
,,D,85,0,1,1
,,C,81,0,4,4
,,C,82,5,3,3
,,C,83,1,4,2
,,C,84,10,10,9
,,C,85,2,3,4
,,D,81,1,5,3
,,D,82,2,6,2
,,D,83,1,7,6
,,D,84,7,17,11
,,D,85,4,4,4
,,C,81,0,4,4
,,C,82,2,4,5
,,C,83,0,6,3
,,C,84,5,14,13
,,C,85,2,4,4
,,D,81,2,5,2
,,D,82,2,6,2
,,D,83,5,8,8
,,D,84,9,15,8
,,D,85,5,3,2
,,C,81,39,55,51
,,C,82,40,14,12
,,C,83,1,8,8
,,C,84,11,17,16
,,C,85,14,14,13
,,D,81,9,21,19
,,D,82,26,4,4
,,D,83,3,2,2
,,D,84,4,8,7
,,D,85,2,13,10
,,D,81,9,1,2
,,D,82,7,0,0
,,D,83,0,2,2
,,D,84,46,6,8
,,D,85,3,1,1
,,C,81,12,71,60
,,C,82,38,14,12
,,C,83,3,5,5
,,C,84,5,8,8
,,C,85,17,12,11
,,C,81,12,20,18
,,C,82,25,9,8
,,C,83,1,3,3
,,C,84,4,10,10
,,C,85,9,11,13
,,C,81,42,49,46
,,C,82,24,13,13
,,C,83,0,8,8
,,C,84,12,13,13
,,C,85,13,9,9
,,D,81,4,14,11
,,D,82,2,4,4
,,D,83,3,3,3
,,D,84,8,9,8
,,D,85,5,9,8
,,D,81,4,2,3
,,D,82,6,0,1
,,D,83,1,1,2
,,D,84,16,5,5
,,D,85,0,0,1
,,C,81,34,51,47
,,C,82,24,16,11
,,C,83,3,5,4
,,C,84,3,7,8
,,C,85,14,13,11
,,C,81,13,21,20
,,C,82,23,8,7
,,C,83,1,3,3
,,C,84,4,10,9
,,C,85,4,6,6
,,D,81,6,9,7
,,D,82,4,7,4
,,D,83,0,1,1
,,D,84,1,3,3
,,D,85,0,4,4
,,D,81,5,7,7
,,D,82,9,7,6
,,D,83,0,2,2
,,D,84,1,3,2
,,D,85,1,4,4
,,D,81,8,33,31
,,D,82,0,2,2
,,D,83,0,2,2
,,D,84,4,5,4
,,D,85,3,6,6
,,D,81,4,7,7
,,D,82,0,2,3
,,D,83,0,2,2
,,D,84,2,5,5
,,D,85,13,13,12
,,D,81,15,29,28
,,D,82,2,2,3
,,D,83,0,2,2
,,D,84,2,7,6
,,D,85,5,5,5
,,D,81,5,6,6
,,D,82,3,4,3
,,D,83,3,2,2
,,D,84,2,5,4
,,D,85,2,12,10
,,C,81,4,6,6
,,C,82,0,2,2
,,C,83,1,1,1
,,C,84,6,5,5
,,C,85,4,5,4
,,C,81,4,8,7
,,C,82,0,1,1
,,C,83,1,1,1
,,C,84,5,5,4
,,C,85,4,6,5
,,D,81,20,17,14
,,D,82,1,1,1
,,D,83,1,4,4
,,D,84,6,6,5
,,D,85,0,5,4
,,D,81,9,16,15
,,D,82,1,1,1
,,D,83,0,3,2
,,D,84,4,6,5
,,D,85,0,3,3
,,D,81,17,47,39
,,D,82,1,19,16
,,D,83,15,4,4
,,D,84,5,43,21
,,D,85,1,29,25
,,D,81,11,9,8
,,D,82,2,5,5
,,D,83,1,2,1
,,D,84,0,2,2
,,D,85,4,5,5
,,D,81,13,40,37
,,D,82,1,17,13
,,D,83,11,5,4
,,D,84,3,47,26
,,D,85,7,25,21
,,D,81,10,10,9
,,D,82,0,4,4
,,D,83,2,1,1
,,D,84,0,2,2
,,D,85,4,6,6
,,D,81,12,7,7
,,D,82,0,2,1
,,D,83,3,2,2
,,D,84,0,1,1
,,D,85,3,9,7
,,D,81,4,8,6
,,D,82,2,2,2
,,D,83,1,2,3
,,D,84,3,2,2
,,D,85,4,7,7
,,C,81,6,13,11
,,C,82,0,3,3
,,C,83,0,1,1
,,C,84,1,2,2
,,C,85,0,5,4
,,C,81,6,15,13
,,C,82,0,4,5
,,C,83,1,1,1
,,C,84,3,4,4
,,C,85,4,6,6
,,B,81,13,48,44
,,B,82,2,4,5
,,B,83,2,3,3
,,B,84,1,4,4
,,B,85,5,5,5
,,B,81,57,96,68
,,B,82,2,3,3
,,B,83,7,9,7
,,B,84,3,10,10
,,B,85,9,17,16
,,B,81,17,50,48
,,B,82,3,3,3
,,B,83,4,5,4
,,B,84,7,5,4
,,B,85,3,6,6
,,B,81,40,91,61
,,B,82,0,3,3
,,B,83,10,9,8
,,B,84,3,11,12
,,B,85,10,15,15
,,B,81,28,31,27
,,B,82,6,8,10
,,B,83,4,1,1
,,B,84,1,6,9
,,B,85,10,9,8
,,C,81,28,31,28
,,C,82,4,8,8
,,C,83,1,3,2
,,C,84,0,3,3
,,C,85,1,11,10
,,B,81,16,26,22
,,B,82,13,7,6
,,B,83,4,3,3
,,B,84,4,5,4
,,B,85,17,12,10
,,C,81,5,20,16
,,C,82,2,4,3
,,C,83,1,2,2
,,C,84,0,2,2
,,C,85,9,6,6
,,D,81,4,7,7
,,D,82,3,3,3
,,D,83,0,2,2
,,D,84,2,2,1
,,D,85,5,3,3
,,D,81,4,7,7
,,D,82,4,1,1
,,D,83,4,3,2
,,D,84,1,1,1
,,D,85,3,3,3
,,D,81,9,12,11
,,D,82,2,6,6
,,D,83,4,8,7
,,D,84,7,11,11
,,D,85,6,12,11
,,D,81,7,11,11
,,D,82,0,3,3
,,D,83,0,2,2
,,D,84,1,3,3
,,D,85,5,4,3
,,D,81,2,14,13
,,D,82,0,3,3
,,D,83,1,3,3
,,D,84,0,4,2
,,D,85,4,4,4
,,C,81,2,21,17
,,C,82,3,7,5
,,C,83,7,8,7
,,C,84,2,19,16
,,C,85,3,9,8
,,A,81,186,337,188
,,A,82,57,64,61
,,A,83,54,52,51
,,A,84,71,48,48
,,A,85,44,62,59
,,B,81,57,155,117
,,B,82,36,44,38
,,B,83,23,22,22
,,B,84,78,106,90
,,B,85,53,41,36
,,C,81,7,18,17
,,C,82,3,6,5
,,C,83,7,7,7
,,C,84,6,19,16
,,C,85,5,8,5
,,A,81,154,346,192
,,A,82,50,65,61
,,A,83,57,57,55
,,A,84,68,52,52
,,A,85,70,59,56
,,B,81,93,126,91
,,B,82,30,44,42
,,B,83,21,19,19
,,B,84,55,102,86
,,B,85,79,39,34
,,D,81,0,6,5
,,D,82,0,1,2
,,D,83,0,7,3
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,6,7,7
,,D,82,0,1,1
,,D,83,1,7,4
,,D,84,2,3,3
,,D,85,0,1,1
,,C,81,3,40,35
,,C,82,1,6,6
,,C,83,5,5,4
,,C,84,5,7,6
,,C,85,2,6,5
,,D,81,0,3,3
,,D,82,0,3,3
,,D,83,2,3,3
,,D,84,5,3,2
,,D,85,4,4,3
,,C,81,10,38,33
,,C,82,4,6,5
,,C,83,4,4,3
,,C,84,2,6,6
,,C,85,1,4,3
,,D,81,1,3,3
,,D,82,0,2,2
,,D,83,3,2,2
,,D,84,2,3,3
,,D,85,6,3,3
,,C,81,4,14,14
,,C,82,1,2,2
,,C,83,7,4,4
,,C,84,5,3,2
,,C,85,0,2,3
,,C,81,8,18,16
,,C,82,0,4,4
,,C,83,10,6,4
,,C,84,2,4,3
,,C,85,0,3,2
,,C,81,11,49,37
,,C,82,3,5,5
,,C,83,3,5,5
,,C,84,6,7,7
,,C,85,1,4,4
,,C,81,6,35,16
,,C,82,1,4,3
,,C,83,4,6,5
,,C,84,8,6,5
,,C,85,3,7,6
,,C,81,7,8,8
,,C,82,0,2,2
,,C,83,4,6,5
,,C,84,0,3,3
,,C,85,5,4,4
,,C,81,6,12,12
,,C,82,5,2,2
,,C,83,8,8,9
,,C,84,0,4,3
,,C,85,3,6,5
,,B,81,51,70,57
,,B,82,8,12,9
,,B,83,9,12,7
,,B,84,19,19,14
,,B,85,19,26,25
,,B,81,47,73,62
,,B,82,7,11,8
,,B,83,68,18,17
,,B,84,20,21,18
,,B,85,10,26,24
,,D,81,6,5,4
,,D,82,3,2,2
,,D,83,4,4,4
,,D,84,4,3,3
,,D,85,6,4,4
,,D,81,6,5,5
,,D,82,2,3,3
,,D,83,9,5,4
,,D,84,4,5,6
,,D,85,6,6,6
,,D,81,8,5,6
,,D,82,3,1,1
,,D,83,3,4,4
,,D,84,7,4,3
,,D,85,1,2,2
,,A,81,37,99,85
,,A,82,21,22,22
,,A,83,18,23,22
,,A,84,12,12,10
,,A,85,1,33,25
,,A,81,79,262,210
,,A,82,20,23,20
,,A,83,25,30,28
,,A,84,17,34,23
,,A,85,14,17,15
,,B,81,14,81,61
,,B,82,10,10,9
,,B,83,2,8,7
,,B,84,4,6,5
,,B,85,7,9,9
,,B,81,23,76,58
,,B,82,8,10,11
,,B,83,4,7,6
,,B,84,0,4,4
,,B,85,5,11,8
,,D,81,5,6,6
,,D,82,0,1,1
,,D,83,0,3,3
,,D,84,0,1,1
,,D,85,0,2,1
,,D,81,0,7,6
,,D,82,0,2,2
,,D,83,1,2,1
,,D,84,0,1,1
,,D,85,0,1,1
,,A,81,264,329,233
,,A,82,84,73,71
,,A,83,59,116,87
,,A,84,81,87,84
,,A,85,48,57,73
,,D,81,47,39,33
,,D,82,2,3,2
,,D,83,37,40,14
,,D,84,7,10,9
,,D,85,8,9,8
,,D,81,10,11,10
,,D,82,16,19,18
,,D,83,36,49,40
,,D,84,12,24,21
,,D,85,55,58,53
,,D,81,0,15,1
,,D,82,0,10,1
,,D,83,0,13,2
,,D,84,0,19,3
,,D,85,10,12,1
,,A,81,256,297,222
,,A,82,61,72,77
,,A,83,74,87,76
,,A,84,54,80,76
,,A,85,49,50,53
,,D,81,34,37,35
,,D,82,0,2,2
,,D,83,10,36,19
,,D,84,12,11,12
,,D,85,10,11,10
,,D,81,7,12,10
,,D,82,14,21,19
,,D,83,29,43,37
,,D,84,18,24,25
,,D,85,40,54,51
,,C,81,12,90,63
,,C,82,5,5,4
,,C,83,6,10,9
,,C,84,5,12,10
,,C,85,3,8,7
,,C,81,15,86,59
,,C,82,1,5,4
,,C,83,3,9,8
,,C,84,7,9,9
,,C,85,2,7,5
,,C,81,8,10,10
,,C,82,1,3,3
,,C,83,2,3,3
,,C,84,2,4,4
,,C,85,1,2,2
,,C,81,3,12,11
,,C,82,4,2,1
,,C,83,2,4,3
,,C,84,1,5,6
,,C,85,0,2,2
,,D,81,1,6,6
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,0,1,2
,,D,85,0,5,3
,,C,81,5,11,10
,,C,82,3,4,4
,,C,83,1,5,4
,,C,84,0,3,2
,,C,85,3,3,2
,,D,81,0,11,10
,,D,82,1,2,2
,,D,83,0,2,2
,,D,84,0,2,4
,,D,85,0,7,5
,,C,81,10,17,16
,,C,82,2,5,4
,,C,83,3,6,6
,,C,84,2,3,3
,,C,85,2,4,4
,,C,81,7,12,11
,,C,82,0,1,1
,,C,83,1,2,1
,,C,84,1,2,3
,,C,85,0,3,3
,,C,81,8,10,9
,,C,82,2,1,1
,,C,83,3,1,1
,,C,84,2,1,1
,,C,85,7,3,3
,,B,81,132,197,139
,,B,82,21,43,37
,,B,83,23,41,32
,,B,84,48,57,51
,,B,85,11,17,15
,,D,81,6,10,8
,,D,82,0,1,2
,,D,83,3,4,4
,,D,84,16,9,7
,,D,85,7,6,6
,,C,81,15,15,14
,,C,82,9,8,7
,,C,83,6,6,5
,,C,84,8,13,13
,,C,85,9,8,7
,,B,81,115,174,124
,,B,82,35,34,33
,,B,83,10,33,24
,,B,84,38,51,42
,,B,85,7,11,10
,,D,81,13,6,6
,,D,82,0,1,1
,,D,83,0,3,3
,,D,84,7,7,4
,,D,85,3,5,4
,,C,81,19,16,14
,,C,82,2,7,8
,,C,83,4,6,6
,,C,84,10,8,7
,,C,85,9,8,8
,,B,81,9,26,23
,,B,82,3,5,5
,,B,83,2,8,5
,,B,84,0,3,3
,,B,85,7,3,3
,,B,81,21,25,21
,,B,82,6,6,5
,,B,83,2,14,7
,,B,84,4,3,3
,,B,85,0,5,4
,,D,81,2,6,6
,,D,82,2,1,1
,,D,83,3,2,1
,,D,84,2,2,2
,,D,85,1,3,3
,,D,81,2,9,9
,,D,82,0,2,2
,,D,83,5,3,3
,,D,84,0,4,4
,,D,85,2,4,4
,,C,81,66,104,88
,,C,82,25,35,31
,,C,83,1,7,6
,,C,84,17,18,17
,,C,85,23,38,33
,,C,81,26,98,83
,,C,82,23,46,37
,,C,83,3,7,6
,,C,84,21,20,19
,,C,85,29,35,33
,,B,81,27,37,34
,,B,82,14,37,36
,,B,83,11,39,36
,,B,84,30,26,20
,,B,85,23,47,39
,,B,81,22,33,31
,,B,82,30,42,36
,,B,83,74,32,30
,,B,84,27,29,27
,,B,85,13,47,39
,,C,81,39,57,51
,,C,82,9,7,6
,,C,83,12,10,10
,,C,84,9,13,13
,,C,85,10,10,10
,,B,81,47,64,68
,,B,82,16,19,20
,,B,83,96,70,65
,,B,84,18,34,35
,,B,85,18,22,22
,,D,81,5,3,3
,,D,82,0,0,0
,,D,83,7,17,14
,,D,84,2,1,1
,,D,85,5,2,2
,,C,81,10,5,5
,,C,82,1,1,2
,,C,83,2,10,4
,,C,84,1,6,5
,,C,85,2,8,13
,,C,81,31,52,46
,,C,82,8,6,6
,,C,83,15,9,9
,,C,84,13,11,11
,,C,85,1,9,9
,,B,81,40,58,55
,,B,82,20,14,15
,,B,83,85,71,69
,,B,84,26,29,27
,,B,85,16,20,19
,,D,81,1,3,3
,,D,82,0,1,1
,,D,83,3,20,16
,,D,84,1,1,1
,,D,85,1,3,2
,,C,81,6,5,4
,,C,82,0,2,3
,,C,83,2,9,3
,,C,84,0,4,3
,,C,85,6,12,18
,,B,81,26,123,90
,,B,82,7,9,9
,,B,83,23,21,13
,,B,84,10,20,18
,,B,85,10,20,16
,,C,81,7,9,8
,,C,82,2,4,4
,,C,83,2,8,6
,,C,84,3,9,9
,,C,85,6,4,3
,,B,81,52,111,81
,,B,82,6,9,8
,,B,83,3,22,16
,,B,84,8,15,15
,,B,85,3,19,16
,,C,81,3,10,9
,,C,82,3,3,3
,,C,83,7,9,6
,,C,84,8,12,12
,,C,85,5,6,5
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,0
,,B,81,5,23,25
,,B,82,8,7,8
,,B,83,8,7,8
,,B,84,4,4,4
,,B,85,3,5,7
,,D,81,0,3,2
,,D,82,0,1,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,0
,,B,81,23,47,47
,,B,82,3,7,7
,,B,83,18,12,11
,,B,84,4,5,5
,,B,85,4,10,9
,,D,81,32,61,53
,,D,82,15,21,19
,,D,83,5,6,4
,,D,84,8,20,16
,,D,85,20,36,35
,,C,81,14,23,22
,,C,82,10,9,8
,,C,83,2,5,5
,,C,84,9,7,9
,,C,85,19,20,17
,,D,81,17,56,54
,,D,82,2,17,16
,,D,83,9,6,6
,,D,84,8,18,15
,,D,85,14,35,30
,,C,81,12,25,20
,,C,82,5,8,8
,,C,83,4,3,4
,,C,84,7,8,8
,,C,85,22,17,15
,,C,81,3,9,9
,,C,82,1,2,2
,,C,83,1,5,4
,,C,84,3,5,4
,,C,85,1,4,3
,,C,81,3,10,9
,,C,82,0,2,3
,,C,83,3,6,6
,,C,84,4,5,4
,,C,85,6,4,3
,,C,81,10,19,18
,,C,82,3,4,4
,,C,83,0,3,2
,,C,84,0,1,1
,,C,85,3,6,6
,,C,81,1,4,4
,,C,82,1,3,4
,,C,83,3,3,3
,,C,84,1,2,2
,,C,85,9,10,8
,,B,81,23,32,37
,,B,82,6,8,10
,,B,83,9,8,7
,,B,84,2,4,4
,,B,85,2,6,6
,,D,81,0,7,5
,,D,82,0,1,1
,,D,83,4,2,1
,,D,84,2,1,1
,,D,85,5,6,5
,,C,81,7,18,17
,,C,82,3,6,5
,,C,83,0,3,3
,,C,84,1,2,2
,,C,85,6,4,2
,,C,81,3,19,18
,,C,82,2,4,4
,,C,83,0,3,3
,,C,84,1,1,1
,,C,85,2,5,5
,,C,81,4,6,6
,,C,82,6,2,2
,,C,83,2,4,4
,,C,84,0,1,1
,,C,85,8,8,7
,,B,81,14,28,39
,,B,82,1,7,9
,,B,83,9,6,6
,,B,84,6,5,5
,,B,85,8,7,7
,,D,81,6,5,5
,,D,82,2,1,1
,,D,83,1,2,2
,,D,84,0,1,1
,,D,85,2,6,5
,,C,81,10,15,15
,,C,82,1,4,4
,,C,83,1,3,3
,,C,84,0,1,1
,,C,85,4,3,3
,,C,81,22,23,24
,,C,82,2,3,3
,,C,83,2,6,5
,,C,84,9,5,5
,,C,85,5,3,3
,,C,81,30,24,22
,,C,82,4,8,7
,,C,83,7,10,6
,,C,84,1,9,10
,,C,85,9,7,5
,,C,81,6,13,11
,,C,82,2,4,4
